seq_header	DECI_Kingdom	DECI_Phylum	DECI_Class	DECI_Order	DECI_Family	DECI_Genus	DECI_Species	RDP_Kingdom	RDP_Phylum	RDP_Class	RDP_Order	RDP_Family	RDP_Genus	RDP_Species	Control.pool.R1.fastq	MOB.021.Rec.R1.fastq	MOB.021.Vag.R1.fastq	MOB.022.Rec.R1.fastq	MOB.022.Vag.R1.fastq	MOB.029.Rec.R1.fastq	MOB.029.Vag.R1.fastq	MOB.037.Rec.R1.fastq	MOB.037.Vag.R1.fastq	MOB.055.Rec.R1.fastq	MOB.055.Vag.R1.fastq	MOB.103.Rec.R1.fastq	MOB.103.Vag.R1.fastq	MOB.175.Rec.R1.fastq	MOB.175.Vag.R1.fastq	MOB.195.Rec.R1.fastq	MOB.195.Vag.R1.fastq	MOB.280.Rec.R1.fastq	MOB.280.Vag.R1.fastq	MOB.281.Rec.R1.fastq	MOB.281.Vag.R1.fastq	PCR.NTC.R1.fastq	Zymo.R1.fastq
807	db608505b5b8478127176804f9ff3741	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides_A	NA	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
808	db6ccce0ea4b2635b9afacf88e5a88e1	Bacteria	Proteobacteria	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CHKCI001	(RS_GCF_900045905.1)	0	101	64	0	91	0	0	0	4240	2	54	0	105	31	0	0	28	0	7	49	4	0	0
809	dba5e8487342e5a65f898ec8d6498d1d	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	NA	0	0	0	0	5	0	0	0	0	0	69	0	1	140	1	0	17	0	0	0	60	0	0
810	dbb4c367d89d627688704daf84ec23f8	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Subdoligranulum	Subdoligranulum_variabile(RS_GCF_000157955.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0
811	dbd002648f9a82a935f7b0e550c7cf5b	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Helcococcus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	NA	NA	0	0	0	0	32	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
812	dc0006410853f2778066fdda747d0233	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	NA	Bacteria	Proteobacteria	NA	NA	NA	NA	NA	0	0	0	2537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
813	dc0bbe38cb8fd5a173d61ac244af2d10	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides_A	(RS_GCF_001704385.2)	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
814	dc0e272bd9965ef30f101343690917bc	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Neofamilia	Neofamilia_massiliensis(RS_GCF_001299475.1)	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0
815	dd083856869677b9f5f84f8a8cf388de	NA	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Mogibacterium	(GB_GCA_001513255.1)	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	30	0	0	0	23	0	0
816	dd19e39b098b92ba3069362c83f20825	NA	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	412	0	0
817	dd1b7f8b6381908727be6de977afd70f	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA	0	0	0	0	50	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0
818	dd317345e31b4312a7b2db5a815aeb18	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	13-2-20CM-66-19	NA	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
819	dd966939a8d300c53e970359b6d6e774	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	CAG-521	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	CAG-521	(GB_GCA_000437635.1)	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
820	ddb5124b46f97d3a81bcba281fde7ee7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	0	6	389	0	0	0	0	0	1970	0	0	0	8	5	0	0	6	0	34	7	0	0	0
821	dde3b5b7ac691f83046772d56cd40869	Bacteria	Firmicutes_A	Clostridia	Tissierellales	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Neofamilia	Neofamilia_massiliensis(RS_GCF_001299475.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1394	0	0	0	0	0	0	0
822	ddecbb6e4e3c6ebb53ef47b49b910ece	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Clostridium_U	NA	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	NA	NA	0	0	0	0	0	0	0	0	4532	0	0	0	0	0	0	0	0	0	0	0	0	0	0
823	de0dbcdd987b79c838ef6bc2b8177216	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA	0	0	0	0	0	0	0	0	0	6	0	0	0	21	0	0	0	0	0	7	0	0	0
824	de14fcd9c7cda4a3dd388a0acabbaa2b	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Proteiniclasticum	NA	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Proteiniclasticum	Proteiniclasticum_ruminis(RS_GCF_900099635.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
825	deeeebd946aeb7eb4f720681be08da1c	NA	NA	NA	NA	NA	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Succinivibrio	Succinivibrio_dextrinosolvens_B(RS_GCF_900116345.1)	0	0	0	0	0	0	0	0	572	0	0	0	0	0	0	0	0	0	0	7	0	0	0
826	def6dc1b7777673edcb87a9434027ee9	Bacteria	Firmicutes	Bacilli	Staphylococcales	Salinicoccaceae	Jeotgalicoccus	NA	Bacteria	Firmicutes	Bacilli	Staphylococcales	Salinicoccaceae	Jeotgalicoccus	Jeotgalicoccus_marinus(RS_GCF_000425825.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
827	df3970af99011e78c412ea5aab1c8ece	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces_B	Actinomyces_B_turicensis_A(RS_GCF_002847545.1)	0	20	76	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0
828	df44d876139d6e9601f12090583f3200	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella_copri_A(RS_GCF_002224675.1)	0	0	0	0	1769	0	0	0	0	0	224	0	0	0	3	0	0	0	0	13	0	0	1
829	dfb7d1cccc4dd487120298ac4054328d	NA	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
830	dfeb03dcaa3c42693c80e67f86b0a1ae	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	Anaerococcus_tetradius(RS_GCF_001546165.1)	0	220	33	0	587	0	0	0	0	0	0	2	161	0	0	227	0	0	21	6	0	0	8
831	e0055a998d3f55bf19e3b3710be800ba	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	NA	NA	NA	0	0	22	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0
832	e055a5146a5d0789b4575760bce45923	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Bittarella	(GB_GCA_900066655.1)	0	0	0	0	0	0	0	0	1807	0	0	0	0	0	0	0	0	0	0	0	0	0	0
833	e086f51f185d09be0841bcc1763d376f	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	0	0	0	0	807	0	0
834	e1fb90830233f47ac2726f6302c5bdbb	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0
835	e2104bf900d3af6ccdec1cad2ec8ce6a	NA	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotellamassilia	Prevotellamassilia_timonensis(RS_GCF_900106785.1)	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
836	e24621181e1d2f9d3c88a7643b160034	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
837	e2cca3c329fa61275e536e59b1d6f598	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
838	e362d67dfcb1d9a593d77276c03bcec8	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Fannyhessea	NA	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olegusella	(RS_GCF_000466405.1)	0	0	0	0	0	0	0	0	0	54	0	380	34	0	5	0	0	0	0	0	0	0	0
839	e3a407dd927a4df5a561c4ee0c27476c	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	Anaerococcus_octavius(RS_GCF_002847745.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	35	0	0	0
840	e438a6c26031dedf33d9ad2987361e45	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	NA	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	NA	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
841	e440ffdfbc1e4cf046af43b815b0ce15	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	Anaerococcus_octavius(RS_GCF_002847745.1)	0	0	0	0	277	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
842	e475ea853dc62d413db70ff96921692b	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter_rectalis(RS_GCF_001404855.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0
843	e48940adb0965e547479b1592add2cc5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Variovorax	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
844	e4996d905550daafbc8cc00644cb1fcd	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Aquabacter	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter	Xanthobacter_sp1(RS_GCF_000702385.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
845	e49b569c50b37e442d928151af1b66b0	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	NA	NA	NA	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas_A	NA	0	0	0	0	196	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
846	e4e56e06e741fca1674b64d0c2c73e7f	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	NA	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191	(GB_GCA_900066305.1)	0	4	0	0	20	0	0	0	0	0	0	0	9	0	0	0	18	0	0	0	10	0	0
847	e56282b8c6edf1714b89fa2be7a47d00	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	CAG-353	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	0	0	0	0	2	0	0	0	2328	0	0	0	0	24	0	0	0	0	0	0	0	0	0
848	e58d64f130f5b7062df149e0d8b1e90f	Bacteria	Proteobacteria	NA	NA	NA	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_A	Pseudomonas_A_stutzeri_Z(GB_GCA_002376625.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0
849	e5907716896dcf4017590fd6d488ef12	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA	0	0	0	0	0	0	0	0	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0
850	e599cf58cee4942e6bfa6e9fca2e935d	Bacteria	Firmicutes_A	Clostridia	Saccharofermentanales	Mageeibacillaceae	Mageeibacillus	NA	Bacteria	Firmicutes_A	Clostridia	Saccharofermentanales	Mageeibacillaceae	Mageeibacillus	Mageeibacillus_indolicus(RS_GCF_000025225.2)	0	0	0	0	0	0	0	0	0	195	0	336	21	0	7	0	0	0	0	0	0	0	0
851	e5ea446f365c4570e48637d056c04cb1	Bacteria	Actinobacteriota	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotellamassilia	Prevotellamassilia_timonensis(RS_GCF_900106785.1)	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0
852	e68ef65e387641ab95b5f05bd5cef90e	Bacteria	Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	CAG-306	NA	Bacteria	Cyanobacteriota	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	CAG-306	CAG-306_sp1(GB_GCA_000980455.1)	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
853	e6cd94a80d213b3a511c5e93c8b1a765	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Actinomycetaceae	Trueperella	NA	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Trueperella	NA	0	0	0	0	2	0	0	0	0	0	27	0	0	0	0	191	0	0	0	31	0	0	0
854	e71680c8f17f132cfb8a2d081bb9bd3a	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	NA	NA	0	0	0	0	5	0	0	0	0	0	8	0	0	0	13	0	0	0	0	0	0	0	0
855	e71881a94bcafd29787eb9c3e0953d69	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_A	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_A	(RS_GCF_001815405.1)	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
856	e75b0e26733ccd1cde4fe7aeadb14288	NA	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	0	0	4	0	15	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0
857	e7c7abe9c50c283181113bfb389d23df	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella_copri_A(RS_GCF_002224675.1)	0	0	0	0	0	0	0	0	920	0	0	0	0	16	0	0	0	0	0	9	0	0	0
858	e7e72de085f1e15400cb3a8edfc1eb2f	NA	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
859	e86594b17dceeb0e2aad1f20a82dd270	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0
860	e88370dfbf964f8429da666851d32c98	NA	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	10	0	0
861	e8ee85687b9b16a0ff504cfe1f34c112	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_E	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
862	e9589432ca299329d52941b76f7e3b8f	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_C	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_C	Peptoniphilus_C_urinimassiliensis(RS_GCF_900155585.1)	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0
863	e985e67627e267c6e451225ecf34630c	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Succinatimonas	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA	NA	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
864	e98c4bde439175365bfc621b99cc2dda	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	NA	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
865	e99a4f68d044ba31d250fb817a15d2a1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	NA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Aerococcus_christensenii(RS_GCF_001543105.1)	0	0	0	0	0	0	0	0	0	1084	0	110	10	12	140	0	0	0	0	0	0	0	0
866	e9a77a291b5fb2a1567265fc5f52ad85	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Terrisporobacter	NA	0	190	0	0	158	0	0	0	4134	0	17	0	5	37	0	0	195	0	1	26	0	0	0
867	e9accdedb9544870b82f493a5b55f484	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	1	25	18	0	118	0	0	0	1252	0	4	0	27	32	0	0	63	0	14	1	0	0	0
868	e9e097b2526edf54283a73e00b2af729	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas_asaccharolytica(RS_GCF_000212375.1)	0	368	86	0	115	0	0	0	0	0	0	0	135	31	0	0	223	0	0	0	90	0	19
869	e9eb4a3212c6af87688ffebb8000b3e5	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-552	CAG-552	NA	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
870	eacf4addf31b314ef8f44036208775a5	NA	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
871	ead490107aff36f90e83f0c13af01470	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-603	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	398	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872	eb321fd9c5ebc778908ed3f28c978e26	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	NA	NA	0	5	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
873	ebad7816ce9678c9277cd30cbd642e60	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	NA	NA	0	0	0	0	274	0	0	0	0	0	25	0	0	0	0	1	0	0	0	3	0	0	0
874	ebe03fc7e2b76dc86655bce30c121ca3	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_A	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_A	(RS_GCF_001815405.1)	68	3686	0	0	4129	4	0	0	5	133	3979	6	7220	581	5564	3323	1167	0	176	511	118	0	0
875	ebe315b1394e52bfd2d0f79e047fd054	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	NA	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	NA	0	0	0	0	0	0	0	0	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0
876	ec0dee8476c0744ad8d0498d8ad038c2	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia	NA	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia	Senegalimassilia_anaerobia(RS_GCF_000236865.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0
877	ec12a011b7eef12896591285b67f161a	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	Ruminococcus_flavefaciens_Q(RS_GCF_900119075.1)	0	0	17	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
878	ec1bc58e34b89fd0d8ed893228ae37a2	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	Anaerococcus_mediterraneensis(RS_GCF_900128415.1)	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0
879	ec1db3d11838c56be9065bbb0741897a	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmoidaceae	Ureaplasma	NA	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Ureaplasmataceae	Ureaplasma	NA	286	0	0	0	0	0	0	42	0	86	0	0	0	40	14	1	0	14	0	0	88	0	0
880	ed85e3ebeb20b52b4bf76063916b211c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Paraprevotella	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Paraprevotella	Paraprevotella_xylaniphila(RS_GCF_000205165.1)	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0
881	edbbbfeea3b7a564d576a3ef3ff6a486	Bacteria	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Jonquetella	NA	Bacteria	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Jonquetella	Jonquetella_anthropi(RS_GCF_000237805.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	1666	0	0
882	edf34728db5859dc4f851d64bac90a84	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	Morococcus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
883	ee0bea92996d0a5df25beb8222e94e55	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA	46	0	0	0	0	0	0	0	0	601	2018	0	22	1322	6250	1252	104	0	0	4502	371	0	0
884	ee805ec6418a3ec1d5397083318242bd	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	4	2	0	7	0	0	0	0	0	0	0	11	0	0	0	16	0	0	0	0	0	0
885	ef26904830b91caa86a460c041c77fd4	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	NA	1	0	118	0	0	0	0	0	1498	3	0	0	0	15	0	0	96	0	2	15	0	0	0
